0,0,0,0,0,0,0,0,0,0,0.24867,0.16068,0.15987,0.15068,0.13634,0.080216,0.083807,0
0,0,0,0,0,0,0,20.278,0,0,0.40543,0.29854,104.54,0.49092,0.43895,161,20.278,0
0,0,0,0,0.1149,0.18743,0,0.21013,0,0,0.31742,0.35813,0.54303,0.32353,0.38714,0.36407,0.21013,0
0,0,0,0,0.16839,0.1939,0,0.43284,0,0,0.52731,0.38423,27.59,18.872,0.36428,27.441,0.43284,0
0,0,0,0.10334,0.15543,0.17512,0.18216,0.19133,0,0,0.42365,0.27445,0.48221,0.36354,0.33436,0.5189,0.19133,0
0,0,0.3646,0.14061,0.35677,0.19143,0,0.12946,0,0,0.48015,0.41245,0.4206,0.3278,0.46687,0.3931,0.12946,0
0,0,0.24789,0.16851,0.25169,0.21737,0.24567,0.12834,0,0,0.51255,0.43534,0.147,0.3725,0.51207,0.27882,0.12834,0
0,0,0.19236,0.18236,0.18511,0.20243,0.25203,0.12558,0,0,0.38476,0.51965,0.59688,0.43945,0.68998,0.22668,0.12558,0
0,0.12514,0.088511,0.13118,0.054123,0.17325,0.18169,0.13636,0,0,0.18154,0.63038,0.92192,1.0615,0.72348,0.52164,0.13636,0
0,0,0.14269,0.13182,0.052671,0.15955,0.16709,0.30626,0,0,0.90833,0.99636,1.3702,1.1813,0.91181,0.74315,0.30626,0
0,0.084095,0.14127,0.033363,0.12976,0.17029,0.029637,0.16421,0,0,0.50935,0.59939,0.63112,1.2421,1.424,0.41076,0.16421,0
0,0.15892,0.096386,0.096467,0.14522,0.17976,0.15307,0.093248,0,0,0.19824,0.68155,0.4029,0.48921,0.54674,0.17147,0.093248,0
0,0,0.089153,0.079522,0.12963,0.12633,0.14487,0.061758,0,0,0.28062,0.48088,0.34247,0.10527,0.4981,0.23064,0.061758,0
0,0.17255,0.1547,0.11499,0.030329,0.17066,0.16625,0.096894,0,0,0.42529,0.56411,0.5033,0.57969,0.48402,0.26172,0.096894,0
0,0.15559,0.14582,0.10199,0.12865,0.1504,0.16699,0.089971,0,0,0.11983,0.49148,0.42853,0.53865,0.4696,0.24808,0.089971,0
0,0.11563,0.1545,0.14199,0.03273,0.02272,0.19353,0.050599,0,0,0.30888,0.54386,0.39802,0.67053,0.46351,0.12751,0.050599,0
0,0,0.11901,0.1553,0.20059,0.21047,0.23157,0.0676,0,0,0.3952,0.6344,0.65891,0.85184,0.73243,0.17706,0.0676,0
0,0.22563,0.15886,0.037378,0.25877,0.027608,0.23687,0.066522,0,0,0.6311,0.58614,0.73376,0.64505,0.73457,4.6503,0.066522,0
0,0.15741,0.013644,0.24763,0.33491,0.29735,0.2611,0.079799,0,0,0.41972,0.68314,0.54704,0.47789,0.76941,0.21317,0.079799,0
0,0.37522,0.3592,0.040803,0.29364,0.054323,0.50671,0.026607,0,0,0.051633,0.36037,0.33519,0.41079,0.43026,0.11772,0.026607,0
0,0.36794,0.25165,0.24578,0.34156,0.34713,0.31663,0.030076,0,0,0.28247,0.37956,0.44083,0.36788,0.31598,0.072611,0.030076,0
0,0.20306,0.20761,0.262,0.31604,0.34207,0.31282,0.023038,0,0,0.060787,0.31795,0.32633,0.34072,0.34282,0.2014,0.023038,0
0,0.17521,0.019144,0.031377,0.31464,0.30459,0.32117,0.035364,0,0,0.31719,0.050241,0.087032,0.40705,0.38908,0.1358,0.035364,0
0,0.26644,0.31495,0.30726,0.43835,0.43654,0.44813,0.024175,0,0,0.29461,0.26731,0.3263,0.38613,0.23622,0.081429,0.024175,0
0,0.38535,0.3123,0.40771,0.45523,0.48373,0.46093,0.032595,0,0,0.31627,0.41486,0.3835,0.082848,0.49657,0.12634,0.032595,0
0,0.29504,0.21408,0.37813,0.53081,0.38813,0.36294,0.052516,0,0,0.37445,0.5161,0.53423,0.53343,0.53111,0.20169,0.052516,0
0,0.39179,0.36701,0.45668,0.767,0.55946,0.50467,0.10876,0,0,0.32371,0.58283,0.5273,0.42767,0.42737,0.37626,0.10876,0
0,0.21236,0.44861,0.84674,0.16838,0.95052,0.75017,0.070467,0,0,0.11681,0.53769,0.57658,0.58749,0.53256,0.2496,0.070467,0
0,0.37149,0.45342,0.44999,0.67616,0.53742,0.52417,0.033215,0,0,0.061231,0.4489,0.31283,0.18194,0.077202,0.11487,0.033215,0
