6.3362e-18,0.2423,0.1471,0.13353,0.1428,0.12495,0.076188,0.077027,1.9188e-18
0,0.40543,0.29854,104.54,0.49092,0.43895,161,20.278,0
1.9188e-18,0.18867,0.27689,0.16913,0.11285,0.16301,0.15418,0.09367,0
6.3362e-18,0.3399,0.34872,0.17095,0.17851,0.15433,0.17238,0.13517,0
1.7247e-17,0.34256,0.23048,0.24256,0.20158,0.22312,0.24632,0.058939,0
1.3693e-18,0.34413,0.38575,0.27806,0.33559,0.2935,0.23344,0.079561,0
1.2052e-16,0.32767,0.36565,0.12871,0.31742,0.3236,0.14993,0.052276,0
1.7352e-16,0.13553,0.358,0.31879,0.25859,0.31656,0.087326,0.048082,0
3.9254e-18,0.10614,0.36324,0.33004,0.13365,0.26666,0.094783,0.037125,0
6.8109e-19,0.3366,0.31335,0.41851,0.14319,0.29768,0.13379,0.068869,0
1.4525e-17,0.10677,0.067028,0.27426,0.2462,0.076602,0.11072,0.05693,0
3.8971e-17,0.13315,0.35882,0.24518,0.26118,0.2296,0.072056,0.04232,0
6.9455e-18,0.086668,0.3041,0.19883,0.079581,0.17321,0.099724,0.023773,0
3.3311e-17,0.23856,0.33359,0.26112,0.092215,0.22664,0.11793,0.030925,0
4.6388e-18,0.097502,0.29237,0.23701,0.26061,0.2265,0.10287,0.03483,0
1.0105e-18,0.096728,0.32814,0.055072,0.081648,0.25448,0.052565,0.020665,0
4.2096e-18,0.10059,0.35121,0.31305,0.35007,0.28331,0.052121,0.019678,0
1.6642e-17,0.3604,0.35442,0.085028,0.39147,0.10032,0.10506,0.02748,0
7.7452e-18,0.08939,0.38305,0.3593,0.40563,0.39592,0.058047,0.032557,0
7.4463e-17,0.080239,0.42614,0.10032,0.3364,0.08199,0.062827,0.012499,0
9.642e-17,0.27668,0.34802,0.3059,0.35471,0.2784,0.032225,0.015821,0
6.3356e-18,0.073399,0.31059,0.27806,0.32812,0.29376,0.10677,0.010764,0
9.8638e-18,0.28549,0.061734,0.072731,0.32887,0.062862,0.04609,0.010668,0
9.8609e-19,0.37948,0.34379,0.28613,0.41803,0.23758,0.046284,0.012878,0
